region_id,voltage_kv,station_id,duration_scenario,target_forward_peak_mw,target_reverse_peak_mw,county_positive_peak_anchor_mw,county_anchor_role,reference_region_id,reference_voltage_kv,reference_station_id,reference_sample_id,reference_day_of_year,matched_sample_count,feature_distance,reverse_hours,equivalent_reverse_duration_hours,shape_evidence_status,evidence_grade,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004,35,BDZ-00263,empirical_long,8.45,12.57,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00255,QX-00005|35|BDZ-00255|D244,244,60,1.027091603,9,6.663686382,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00263,empirical_short,8.45,12.57,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00255,QX-00005|35|BDZ-00255|D086,86,60,0.8743898344,4,1.574844075,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00265,empirical_central,15,19.6,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D083,83,60,0.1249303846,8,5.271777003,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00265,empirical_long,15,19.6,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D147,147,60,0.3257035893,10,7.055214724,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00265,empirical_short,15,19.6,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D152,152,60,0.2928719435,4,1.737931034,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00285,empirical_central,15.2,9.01,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D007,7,60,0.6547354471,6,3.62005277,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00285,empirical_long,15.2,9.01,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D173,173,60,0.5635709646,7,5.480712166,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00285,empirical_short,15.2,9.01,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00248,QX-00005|35|BDZ-00248|D319,319,60,0.6906358749,2,1.052896725,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00287,empirical_central,24.1,13.1,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D197,197,60,0.5527743589,7,4.164362519,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00287,empirical_long,24.1,13.1,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D205,205,60,0.5906453952,10,7.111347518,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
