region_id,voltage_kv,evidence_grade,asset_scope_id,planning_baseline_year,planning_baseline_capacity_mva,capacity_base_mva,positive_peak_base_mw,official_clr_2025,pv_online_snapshot_2026_mw,pv_snapshot_quality,pv_to_peak_ratio,energy_penetration,reverse_peak_base_mw,positive_capacity_gap_mw,reverse_hosting_gap_mw,positive_gap_device_count,reverse_gap_device_count,measure_trigger_constraint,initial_physical_reason,initial_physical_diagnostic_basis,PATH_ACTUAL_2021_2025_clr_2025,PATH_ACTUAL_2021_2025_cumulative_eac,PATH_OPT_CLR_UNBOUNDED_clr_2025,PATH_OPT_CLR_UNBOUNDED_cumulative_eac,PATH_OPT_CLR_UNBOUNDED_installed_capacity_mva,PATH_OPT_CLR_UNBOUNDED_added_capacity_mva,PATH_OPT_CLR_UNBOUNDED_storage_modules,PATH_OPT_CLR_UNBOUNDED_storage_power_mw,PATH_OPT_CLR_UNBOUNDED_reverse_peak_2025_mw,PATH_OPT_CLR_LE_2_clr_2025,PATH_OPT_CLR_LE_2_policy_control_ratio_2025,PATH_OPT_CLR_LE_2_cumulative_eac,PATH_OPT_CLR_LE_2_installed_capacity_mva,PATH_OPT_CLR_LE_2_added_capacity_mva,PATH_OPT_CLR_LE_2_storage_modules,PATH_OPT_CLR_LE_2_storage_power_mw,PATH_OPT_CLR_LE_2_reverse_peak_2025_mw,strict_path_incremental_cost,constraint_status,recommendation_type,recommended_measure,recommendation,recommended_rcap_interval,recommended_rcap_center,recommended_rcap_interval_effective_samples,recommended_rcap_interval_method,rcap_coarse_threshold_lower,rcap_coarse_threshold_upper,rcap_refined_threshold_lower,rcap_refined_threshold_upper,rcap_robust_near_optimal_lower,rcap_robust_near_optimal_upper,rcap_robust_upper_identified,EENS,curtailment,network_check,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00001,110,EVIDENCE_B,operating_2025,2021,1235,1425,544.55,2.62,529.7203,2026快照与2025负荷组合，仅作跨年背景量,0.9727670554,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,7.885,0,3,反向承载缺口,three_empirical_duration_scenarios_feasible,2025 zero-action station time-physics state; not a full AC潮流 result,2.616839592,未识别,2.359746579744744,188.18000856976303,1285.0,50.0,19.0,1.9000000000000001,0.0,2.2679276466807456,2.0,481.9565559496808,1235.0,0.0,138.0,13.8,0.0,293.7765473799177,两条优化方案均可行,经济释放阈值型,新增第三台主变、储能,局部细化阈值约为2.359～2.36；多场景稳健近优下限为2.5；本次扫描未识别近优带上界。,阈值 2.359～2.360；稳健近优下限≥2.500；上界未在扫描内识别,2.500起；上界未识别,6,Rcap弹性前沿5%近优带＋局部细化＋同维度敏感性稳健交集；不与实现CLR取交集,2.3,2.4,2.359,2.36,2.5,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00003,110,EVIDENCE_B,operating_2025,2021,699.5,966.5,313.03,3.09,476.8259,2026快照与2025负荷组合，仅作跨年背景量,1.523259432,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,9.455,0,1,反向承载缺口,three_empirical_duration_scenarios_feasible,2025 zero-action station time-physics state; not a full AC潮流 result,3.087563492,未识别,2.2346101012682493,604.7015068817583,699.5,0.0,173.0,17.3,0.0,2.2346101012682493,2.0,604.7015068817583,699.5,0.0,173.0,17.3,0.0,0.0,两条优化方案均可行,当前不绑定型,储能,本规划期Rcap不构成有效约束，不人为给出推荐Rcap数值。,本规划期Rcap不构成有效约束,不适用,16,不输出数值推荐,,,,2.165,1.5,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00004,110,EVIDENCE_B,operating_2025,2021,1885.5,2094,634.28,3.3,736.4586,2026快照与2025负荷组合，仅作跨年背景量,1.161093839,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,10.46,0,2,反向承载缺口,three_empirical_duration_scenarios_feasible,2025 zero-action station time-physics state; not a full AC潮流 result,3.301381094,未识别,2.972661915873116,433.53912471027945,1885.5,0.0,124.0,12.4,0.0,2.972661915873116,2.0,433.53912471027945,1885.5,0.0,124.0,12.4,0.0,0.0,两条优化方案均可行,当前不绑定型,储能,本规划期Rcap不构成有效约束，不人为给出推荐Rcap数值。,本规划期Rcap不构成有效约束,不适用,16,不输出数值推荐,,,,2.165,1.5,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00005,110,EVIDENCE_A,operating_2025,2021,2027,2139.5,956.45,2.24,1460.9273,2026快照与2025负荷组合，仅作跨年背景量,1.527447645,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,52.8,0,4,反向承载缺口,approved_2025_8760_continuous_soc_playback_feasible,2025 zero-action station time-physics state; not a full AC潮流 result,2.236917769,未识别,2.1715719588060014,1745.5282990715316,2077.0,50.0,465.0,46.5,375.6034408297081,2.1192953107846724,2.0,3359.0522240281625,2027.0,0.0,962.0,96.2,364.954958178341,1613.523924956631,两条优化方案均可行,经济释放阈值型,新增第三台主变、储能,局部细化阈值约为2.171～2.172；多场景稳健近优下限为2.3；本次扫描未识别近优带上界。,阈值 2.171～2.172；稳健近优下限≥2.300；上界未在扫描内识别,2.300起；上界未识别,8,Rcap弹性前沿5%近优带＋局部细化＋同维度敏感性稳健交集；不与实现CLR取交集,2.1,2.2,2.171,2.172,2.3,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00007,110,EVIDENCE_B,operating_2025,2021,3113.5,3701,1528.82,2.42,,2026快照与2025负荷组合，仅作跨年背景量,,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,0,0,0,无设备级缺口触发,three_empirical_duration_scenarios_feasible,2025 zero-action station time-physics state; not a full AC潮流 result,2.420821287,未识别,2.036537983542863,0.0,3113.5,0.0,0.0,0.0,0.0,2.036537983542863,2.0,0.0,3113.5,0.0,0.0,0.0,0.0,0.0,两条优化方案均可行,当前不绑定型,无,本规划期Rcap不构成有效约束，不人为给出推荐Rcap数值。,本规划期Rcap不构成有效约束,不适用,16,不输出数值推荐,,,,2.165,1.5,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00008,110,EVIDENCE_B,operating_2025,2021,1382,1839,759.56,2.42,511.243,2026快照与2025负荷组合，仅作跨年背景量,0.6730778345,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,12.52,0,3,反向承载缺口,BDZ-00043:storage_required_but_no_available_connection_bay,2025 zero-action station time-physics state; not a full AC潮流 result,2.421138554,未识别,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,未形成直接比较,无上限方案未形成完整可行路径,技术约束优先型,无,无上限方案未形成物理可行集，先处理网络、设备或储能边界，不以Rcap数值替代技术校核。,未形成（先解决物理可行性）,不适用,0,不输出数值推荐,,,,,,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00009,110,EVIDENCE_B,operating_2025,2021,1737,1877,813.38,2.31,815.4707,2026快照与2025负荷组合，仅作跨年背景量,1.002570385,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,37.815,0,3,反向承载缺口,BDZ-00014:missing_three_scenarios_or_exact_8760,2025 zero-action station time-physics state; not a full AC潮流 result,2.307654479,未识别,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,未形成直接比较,无上限方案未形成完整可行路径,技术约束优先型,无,无上限方案未形成物理可行集，先处理网络、设备或储能边界，不以Rcap数值替代技术校核。,未形成（先解决物理可行性）,不适用,0,不输出数值推荐,,,,,,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
QX-00010,110,EVIDENCE_B,operating_2025,2021,1785,1979.5,734.91,2.69,1174.8606,2026快照与2025负荷组合，仅作跨年背景量,1.598645548,未形成（缺少同步负荷—光伏能量分解）,未形成同步反向峰值,0,87.805,0,5,反向承载缺口,BDZ-00120:storage_required_but_no_available_connection_bay,2025 zero-action station time-physics state; not a full AC潮流 result,2.693527099,未识别,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,不可行,未形成直接比较,无上限方案未形成完整可行路径,技术约束优先型,无,无上限方案未形成物理可行集，先处理网络、设备或储能边界，不以Rcap数值替代技术校核。,未形成（先解决物理可行性）,不适用,0,不输出数值推荐,,,,,,,False,未建模（无可追溯完整网络时序证据）,未设置弃光变量,内部容量网络压力筛查；不等同精确AC/DC潮流,SRC08+SRC02+SRC03+approved_timeseries_map,v3.2 frozen input package,formal matrix assembled from audited baseline and scenario outputs,real_2021_2025_v32_frozen,cross_year_pv_snapshot_disclosed;historical_device_scope_not_closed,f64be1be4955a268e97edc2678b2a39c3e89f651b7f40cc96e2e700395fe45a1
