region_id,voltage_kv,station_id,src01_capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004,35,BDZ-00265,40,15,2025-07-20 21:30:00,-19.6,2025-09-20 12:25:00,net_load_no_pv_resubtraction,operating_2025,256,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00285,26,15.2,2025-01-28 21:30:00,-9.01,2025-09-21 10:55:00,net_load_no_pv_resubtraction,operating_2025,257,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00287,30,24.1,2025-09-18 09:45:00,-13.1,2025-01-28 21:15:00,net_load_no_pv_resubtraction,operating_2025,225,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00289,16,1.73,2025-08-29 22:55:00,-3.94,2025-02-07 18:15:00,net_load_no_pv_resubtraction,operating_2025,260,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00309,36,20.35,2025-08-20 19:55:00,-27.57,2025-05-03 12:25:00,net_load_no_pv_resubtraction,operating_2025,255,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00312,18,1.7,2025-07-05 21:25:00,-7.4,2025-04-30 11:05:00,net_load_no_pv_resubtraction,operating_2025,258,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00001,100,30.78,2025-12-07 05:50:00,-5.46,2025-01-29 13:35:00,net_load_no_pv_resubtraction,operating_2025,141,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00002,100,5,2025-08-04 00:13:00,-10.83,2025-09-21 11:58:00,net_load_no_pv_resubtraction,operating_2025,159,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00008,100,38.22,2025-08-21 19:38:00,0.45,2025-06-02 12:37:00,net_load_no_pv_resubtraction,operating_2025,163,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00029,100,32.59,2025-07-21 00:40:00,-5.83,2025-09-18 09:50:00,net_load_no_pv_resubtraction,operating_2025,142,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
