series_column_1_based,transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,capacity_match,candidate_score,candidate_best_margin,max_error_fraction,min_error_fraction,snapshot_2026_error_fraction,snapshot_2026_match_count,nonmissing_hours_2025,missing_hours_2025,observed_max_2025_mw,observed_min_2025_mw,approval_status,confidence,approval_reason,formal_use_allowed,approval_authority,candidate_map_sha256,pv_snapshot_sha256,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
38,QX-00005|110|BDZ-00031|#3,QX-00005,110,BDZ-00031,#3,63,True,0.04381,0.26709,0.00365,0.02365,0.01793650794,1,8759,1,28.34,-20.68,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
39,QX-00005|110|BDZ-00031|#2,QX-00005,110,BDZ-00031,#2,50,True,0.0494,0.14385,0.0114,0.0094,0.051498,1,8759,1,18.78,-15.34,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
40,QX-00005|110|BDZ-00026|#2,QX-00005,110,BDZ-00026,#2,50,True,0.1008,0.20436,0.022,0.0186,0.098134,1,8759,1,44.48,-27.5,conditional,medium,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_medium,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
41,QX-00005|110|BDZ-00027|#3,QX-00005,110,BDZ-00027,#3,50,True,0.1812,0.1592,0.067,0.0518,0.15892,2,8759,1,37.99,-29.26,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
42,QX-00005|110|BDZ-00016|#1,QX-00005,110,BDZ-00016,#1,100,True,0.0437,0.199,0.0085,0.0192,0.080649,1,8759,1,57.35,-11.98,conditional,medium,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_medium,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
43,QX-00005|110|BDZ-00016|#2,QX-00005,110,BDZ-00016,#2,50,True,0.0654,0.3103,0.0084,0.0352,0.03666,1,8759,1,34.55,-23.33,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
44,QX-00005|110|BDZ-00027|#2,QX-00005,110,BDZ-00027,#2,50,True,0.0708,0.29164,0.023,0.0242,0.01128,2,8759,1,41.19,-11.1,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
45,QX-00005|110|BDZ-00164|#1,QX-00005,110,BDZ-00164,#1,31.5,True,0.10063,0.07517,0.00349,0.02571,0.2390126984,2,8759,1,21.9,-23.64,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
46,QX-00005|110|BDZ-00164|#2,QX-00005,110,BDZ-00164,#2,31.5,True,0.24206,0.0852,0.04952,0.0927,0.2101238095,2,8759,1,19.1,-18.61,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
47,QX-00005|110|BDZ-00147|#1,QX-00005,110,BDZ-00147,#1,50,True,0.0374,0.21022,0.0086,0.0094,0.009212,2,8759,1,36.34,3.85,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
48,QX-00005|110|BDZ-00147|#2,QX-00005,110,BDZ-00147,#2,50,True,0.0447,0.28436,0.0156,0.0068,0.038388,2,8759,1,28.28,-3.04,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
49,QX-00005|110|BDZ-00162|#1,QX-00005,110,BDZ-00162,#1,20,True,0.07333,0.12792,0.00889,0.04,0.01,2,8759,1,10.6,-21.6,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
50,QX-00005|110|BDZ-00162|#2,QX-00005,110,BDZ-00162,#2,20,True,0.27404,0.02505,0.00481,0.13942,0.025,2,8759,1,8.5,-17.9,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
51,QX-00005|110|BDZ-00146|#1,QX-00005,110,BDZ-00146,#1,40,True,0.01125,0.07635,0.0025,0.005,,0,8759,1,11.3,-15,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
52,QX-00005|110|BDZ-00146|#2,QX-00005,110,BDZ-00146,#2,40,True,0.0175,0.1193,0.0025,0.005,,0,8759,1,14.5,-15,conditional,low,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
53,QX-00005|110|BDZ-00095|#1,QX-00005,110,BDZ-00095,#1,50,True,0.0285,0.157,0.0016,0.0108,0.02236,2,8759,1,22.79,-16.6,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
54,QX-00005|110|BDZ-00095|#2,QX-00005,110,BDZ-00095,#2,50,True,0.0348,0.12908,0.0016,0.0216,0.00216,2,8759,1,9.81,-17.67,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
55,QX-00005|110|BDZ-00022|#1,QX-00005,110,BDZ-00022,#1,31.5,True,0.08889,0.13321,0.0219,0.01556,0.002507936508,1,8759,1,17.04,-19.89,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
56,QX-00005|110|BDZ-00022|#2,QX-00005,110,BDZ-00022,#2,50,True,0.018,0.5605,0.0048,0.0072,0.06684,1,8759,1,14.43,-43.9,conditional,high,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional_high,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
57,QX-00005|110|BDZ-00056|#1,QX-00005,110,BDZ-00056,#1,50,True,1000,0.0296,,,8e-06,2,1328,7432,0,0,rejected,low,insufficient 2025 coverage or no finite extrema match,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_rejected_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
58,QX-00005|110|BDZ-00056|#2,QX-00005,110,BDZ-00056,#2,50,True,1000,0.0296,,,0.001992,2,1328,7432,0,0,rejected,low,insufficient 2025 coverage or no finite extrema match,False,pending_source_owner,b83f400a357173ebeb29dcdaef1276b9e9be3986a56c5e1629ac8bf326a421c4,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_rejected_low,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
