region_id,voltage_kv,scheme,status,status_reason,evidence_grade,asset_scope_id,capacity_base_mva,positive_peak_base_mw,expansion_delta_mva,storage_modules,incremental_capex_low_wanyuan,incremental_capex_wanyuan,incremental_capex_high_wanyuan,incremental_eac_low_wanyuan_per_year,incremental_eac_wanyuan_per_year,incremental_eac_high_wanyuan_per_year,clr_after,a_expansion_limit_mva,strict_stock_R_le_2_status,selected_candidate_ids,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00008,35,A,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,EVIDENCE_C,operating_2025,164.3,82.31,0,0,,,,,,,,0.32,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00008,35,B,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,EVIDENCE_C,operating_2025,164.3,82.31,0,0,,,,,,,,0.32,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00008,35,C0,noncompliant,BDZ-00293:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00301:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00320:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,operating_2025,164.3,82.31,0,0,0,0,0,0,0,0,1.996112259,0.32,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00009,35,A,feasible,feasible,EVIDENCE_C,operating_2025,274.3,89,0,0,0,0,0,0,0,0,3.082022472,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00009,35,B,feasible,feasible,EVIDENCE_C,operating_2025,274.3,89,0,0,0,0,0,0,0,0,3.082022472,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00009,35,C0,compliant,physical_constraints_satisfied,EVIDENCE_C,operating_2025,274.3,89,0,0,0,0,0,0,0,0,3.082022472,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00010,35,A,feasible,feasible,EVIDENCE_C,operating_2025,232,79.75,0,613,12901.41255,12912.59372,16673.38545,1568.194726,2141.785556,3651.717523,2.909090909,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00010,35,B,feasible,feasible,EVIDENCE_C,operating_2025,232,79.75,0,613,12901.41255,12912.59372,16673.38545,1568.194726,2141.785556,3651.717523,2.909090909,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00010,35,C0,noncompliant,BDZ-00245:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00260:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00295:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00306:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,operating_2025,232,79.75,0,0,0,0,0,0,0,0,2.909090909,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00001,110,A,feasible,feasible,EVIDENCE_B,operating_2025,1425,544.55,0,138,2904.3963,2912.502144,3753.5517,353.0356806,483.0907839,822.0832269,2.616839592,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00001,110,B,feasible,feasible,EVIDENCE_B,operating_2025,1425,544.55,50,19,1569.88065,1750.388862,2032.79335,122.991829,189.3142468,293.1024008,2.708658525,0,infeasible_due_to_inherited_stock,"[""EXP-QX-00001-BDZ-00058-01""]",county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00001,110,C0,noncompliant,BDZ-00058:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00105:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00116:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_B,operating_2025,1425,544.55,0,0,0,0,0,0,0,0,2.616839592,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00003,110,A,feasible,feasible,EVIDENCE_B,operating_2025,966.5,313.03,0,173,3641.01855,3645.680054,4705.53945,442.5737155,604.7015069,1030.582596,3.087563492,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00003,110,B,feasible,feasible,EVIDENCE_B,operating_2025,966.5,313.03,0,173,3641.01855,3645.680054,4705.53945,442.5737155,604.7015069,1030.582596,3.087563492,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00003,110,C0,noncompliant,BDZ-00007:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_B,operating_2025,966.5,313.03,0,0,0,0,0,0,0,0,3.087563492,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00004,110,A,feasible,feasible,EVIDENCE_B,operating_2025,2094,634.28,0,124,2609.7474,2613.760482,3372.7566,317.2204666,433.5391144,738.6834793,3.301381094,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00004,110,B,feasible,feasible,EVIDENCE_B,operating_2025,2094,634.28,0,124,2609.7474,2613.760482,3372.7566,317.2204666,433.5391144,738.6834793,3.301381094,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00004,110,C0,noncompliant,BDZ-00098:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00149:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_B,operating_2025,2094,634.28,0,0,0,0,0,0,0,0,3.301381094,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00005,110,A,feasible,feasible,EVIDENCE_C,operating_2025,2139.5,956.45,0,1265,26623.63275,26632.97435,34407.55725,3236.160406,4417.557077,7535.762914,2.236917769,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00005,110,B,feasible,feasible,EVIDENCE_C,operating_2025,2139.5,956.45,50,695,15797.21325,15979.96742,20419.75675,1852.355018,2549.545388,4320.118788,2.289194417,0,infeasible_due_to_inherited_stock,"[""EXP-QX-00005-BDZ-00162-01""]",county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00005,110,C0,noncompliant,BDZ-00022:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00135:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00162:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00164:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,operating_2025,2139.5,956.45,0,0,0,0,0,0,0,0,2.236917769,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00007,110,A,feasible,feasible,EVIDENCE_B,operating_2025,3701,1528.82,0,0,0,0,0,0,0,0,2.420821287,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00007,110,B,feasible,feasible,EVIDENCE_B,operating_2025,3701,1528.82,0,0,0,0,0,0,0,0,2.420821287,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00007,110,C0,compliant,physical_constraints_satisfied,EVIDENCE_B,operating_2025,3701,1528.82,0,0,0,0,0,0,0,0,2.420821287,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00008,110,A,infeasible,BDZ-00043:storage_required_but_no_available_connection_bay,EVIDENCE_B,operating_2025,1839,759.56,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00008,110,B,infeasible,BDZ-00043:storage_required_but_no_available_connection_bay,EVIDENCE_B,operating_2025,1839,759.56,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00008,110,C0,noncompliant,BDZ-00043:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00045:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00081:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_B,operating_2025,1839,759.56,0,0,0,0,0,0,0,0,2.421138554,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00009,110,A,infeasible,BDZ-00014:missing_three_scenarios,EVIDENCE_B,operating_2025,1877,813.38,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
QX-00009,110,B,infeasible,BDZ-00014:missing_three_scenarios,EVIDENCE_B,operating_2025,1877,813.38,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,0cd42479992b41230f84f3db7cc3732a886da86c9d137e70e27f17c95e9ea9ef
