region_id,voltage_kv,scheme,status,status_reason,evidence_grade,asset_scope_id,capacity_base_mva,positive_peak_base_mw,expansion_delta_mva,storage_modules,incremental_capex_low_wanyuan,incremental_capex_wanyuan,incremental_capex_high_wanyuan,incremental_eac_low_wanyuan_per_year,incremental_eac_wanyuan_per_year,incremental_eac_high_wanyuan_per_year,clr_after,a_expansion_limit_mva,strict_stock_R_le_2_status,selected_candidate_ids,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00005,35,B,infeasible,BDZ-00247:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,245,80.76,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00005,35,C0,noncompliant,BDZ-00247:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,245,80.76,0,0,0,0,0,0,0,0,3.03368004,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,35,A,infeasible,BDZ-00271:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,56,32.43,0,0,,,,,,,,8.86,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,35,B,infeasible,BDZ-00271:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,56,32.43,0,0,,,,,,,,8.86,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,35,C0,noncompliant,BDZ-00271:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,56,32.43,0,0,0,0,0,0,0,0,1.726796176,8.86,stock_within_2.0,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,35,A,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,EVIDENCE_C,historical_2021_reference_static,185.6,85.55,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,35,B,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,EVIDENCE_C,historical_2021_reference_static,185.6,85.55,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,35,C0,noncompliant,BDZ-00293:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00301:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00320:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,185.6,85.55,0,0,0,0,0,0,0,0,2.169491525,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,35,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,310.3,127.59,0,176,3704.1576,3713.603654,4787.1384,450.2484043,615.9678557,1048.453971,2.432008778,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,35,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,310.3,127.59,0,176,3704.1576,3713.603654,4787.1384,450.2484043,615.9678557,1048.453971,2.432008778,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,35,C0,noncompliant,BDZ-00303:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00310:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,310.3,127.59,0,0,0,0,0,0,0,0,2.432008778,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00010,35,A,infeasible,BDZ-00307:daily_storage_dispatch_infeasible,EVIDENCE_C,historical_2021_reference_static,287.5,122.09,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00010,35,B,infeasible,BDZ-00307:daily_storage_dispatch_infeasible,EVIDENCE_C,historical_2021_reference_static,287.5,122.09,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00010,35,C0,noncompliant,BDZ-00245:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00260:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00295:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00304:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00306:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00307:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,287.5,122.09,0,0,0,0,0,0,0,0,2.354820215,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00001,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1235,427.8,0,9,189.41715,190.0944,244.79685,23.02406613,31.53057,53.6141235,2.88686302,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00001,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1235,427.8,0,9,189.41715,190.0944,244.79685,23.02406613,31.53057,53.6141235,2.88686302,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00001,110,C0,noncompliant,BDZ-00058:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,1235,427.8,0,0,0,0,0,0,0,0,2.88686302,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00003,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,699.5,265.65,0,44,926.0394,930.110448,1196.7846,112.5621011,154.2755209,262.1134926,2.633163938,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00003,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,699.5,265.65,0,44,926.0394,930.110448,1196.7846,112.5621011,154.2755209,262.1134926,2.633163938,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00003,110,C0,noncompliant,BDZ-00007:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,699.5,265.65,0,0,0,0,0,0,0,0,2.633163938,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00004,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1885.5,647.41,0,160,3367.416,3374.13833,4351.944,409.3167311,559.6614356,953.1399733,2.912373921,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00004,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1885.5,647.41,0,160,3367.416,3374.13833,4351.944,409.3167311,559.6614356,953.1399733,2.912373921,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00004,110,C0,noncompliant,BDZ-00098:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00149:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,1885.5,647.41,0,0,0,0,0,0,0,0,2.912373921,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00005,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,2027,731.77,0,406,8544.8181,8547.259418,11043.0579,1038.641205,1417.716468,2418.592682,2.769996037,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00005,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,2027,731.77,50,129,3884.97915,4058.569544,5024.75485,404.3970816,572.1674638,948.3861324,2.838323517,0,infeasible_due_to_inherited_stock,"[""EXP-QX-00005-BDZ-00162-01""]",county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00005,110,C0,noncompliant,BDZ-00022:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00162:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,2027,731.77,0,0,0,0,0,0,0,0,2.769996037,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,3113.5,1449.77,0,0,0,0,0,0,0,0,2.14758203,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,3113.5,1449.77,0,0,0,0,0,0,0,0,2.14758203,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00007,110,C0,compliant,physical_constraints_satisfied,EVIDENCE_C,historical_2021_reference_static,3113.5,1449.77,0,0,0,0,0,0,0,0,2.14758203,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,110,A,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1382,613.64,0,0,0,0,0,0,0,0,2.252134802,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,110,B,feasible,feasible,EVIDENCE_C,historical_2021_reference_static,1382,613.64,0,0,0,0,0,0,0,0,2.252134802,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00008,110,C0,compliant,physical_constraints_satisfied,EVIDENCE_C,historical_2021_reference_static,1382,613.64,0,0,0,0,0,0,0,0,2.252134802,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,110,A,infeasible,BDZ-00014:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,1737,701.12,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,110,B,infeasible,BDZ-00014:missing_three_scenarios,EVIDENCE_C,historical_2021_reference_static,1737,701.12,0,0,,,,,,,,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
QX-00009,110,C0,noncompliant,BDZ-00014:missing_three_scenarios;BDZ-00055:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00180:empirical_central:storage_power_insufficient_for_reverse_limit,EVIDENCE_C,historical_2021_reference_static,1737,701.12,0,0,0,0,0,0,0,0,2.477464628,0,infeasible_due_to_inherited_stock,[],county_baseline.csv+station_master.csv+transformer_master.csv+expansion_cost_library.csv+empirical_station_scenarios.csv.gz+model_contract.yaml,电网建模数据_Agent整合版_V1.2,enumerate source-backed station candidates; solve minimum integer storage modules; county multiple-choice selection,real_2025_C0_A_B,formal_real_planner_output,cf9f475f92500df91dea7aa47b5e014facf44945d0b16720372da7e002f9b795
