region_id,voltage_kv,line_id,from_node,to_node,current_limit_a,active_power_limit_mw,source_max_loading_pct,estimated_peak_flow_mw,residual_parallel_corridor_mw,parallel_corridor_loading_pct_after_outage,endpoint_incident_loading_pct_after_outage,connectivity_cut_after_outage,pressure_status,method,scheme_propagation_status,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00001,110,XL-00011,BDZ-00193,BDZ-00046,660,119.4595442,30.83,36.82937748,0,,36.98541937,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00012,BDZ-00193,BDZ-00015,660,119.4595442,11.89,14.20373981,0,,29.92857143,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00013,BDZ-00193,BDZ-00032,660,119.4595442,23.38,27.92964143,0,,32.89166667,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00014,BDZ-00193,BDZ-00105,660,119.4595442,31.66,37.82089169,0,,32.83,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00015,BDZ-00193,BDZ-00126,660,119.4595442,41.06,49.05008885,0,,35.69331181,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00016,BDZ-00193,BDZ-00177,660,119.4595442,15.97,19.07768921,0,,30.26428571,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00020,BDZ-00188,BDZ-00339,511,92.4906471,0.85,0.7861705003,92.4906471,34.24,38.57279426,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00021,BDZ-00188,BDZ-00339,511,92.4906471,33.39,30.88262707,92.4906471,34.24,38.57279426,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00022,BDZ-00188,BDZ-00033,376,68.05574033,57.98,39.45871824,0,,38.96584808,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00023,BDZ-00188,BDZ-00034,376,68.05574033,23.2,15.78893176,0,,34.80149864,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00024,BDZ-00188,BDZ-00197,1060,191.859268,42.7,81.92390742,0,,37.55411422,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00025,BDZ-00188,BDZ-00058,660,119.4595442,17.09,20.4156361,0,,39.30298691,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00026,BDZ-00188,BDZ-00105,660,119.4595442,32.46,38.77656805,0,,38.71168796,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00027,BDZ-00188,BDZ-00116,1060,191.859268,48.22,92.51453901,0,,42.32957567,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00028,BDZ-00188,BDZ-00117,445,80.54469268,16.53,13.3140377,0,,36.49151727,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00029,BDZ-00188,BDZ-00123,376,68.05574033,88.64,60.32460823,0,,37.61272944,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00030,BDZ-00188,BDZ-00126,376,68.05574033,65.2,44.3723427,0,,38.16828247,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00031,BDZ-00188,BDZ-00174,1060,191.859268,33.91,65.05947776,191.859268,63.26,41.40728283,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00032,BDZ-00188,BDZ-00174,1060,191.859268,29.35,56.31069514,191.859268,63.26,41.40728283,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00033,BDZ-00190,BDZ-00034,1060,191.859268,10.7,20.52894167,0,,22.60698421,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00034,BDZ-00190,BDZ-00046,511,92.4906471,68.71,63.55032362,0,,21.51434961,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00035,BDZ-00190,BDZ-00197,660,119.4595442,1.06,1.266271168,0,,27.94441691,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00036,BDZ-00190,BDZ-00082,1060,191.859268,9.87,18.93650975,0,,22.56559309,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00037,BDZ-00190,BDZ-00132,1060,191.859268,13.65,26.18879008,0,,23.42717192,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00041,BDZ-00190,BDZ-00177,660,119.4595442,14.5,17.32163391,0,,20.49031332,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00072,BDZ-00197,BDZ-00116,1060,191.859268,48.83,93.68488054,0,,43.39042017,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00073,BDZ-00197,BDZ-00117,660,119.4595442,14.85,17.73974231,0,,35.81541254,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00074,BDZ-00197,BDZ-00123,660,119.4595442,33.64,40.18619067,0,,42.17020554,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00079,BDZ-00197,BDZ-00165,660,119.4595442,38.94,46.51754651,0,,37.90858537,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00137,BDZ-00193,BDZ-00088,660,119.4595442,42.56,50.84198201,0,,32.89166667,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00138,BDZ-00208,BDZ-00015,660,119.4595442,12.15,14.51433462,0,,25.18889865,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00140,BDZ-00208,BDZ-00072,511,92.4906471,25.56,23.6406094,80.54469268,69.56092135,27.06637519,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00141,BDZ-00208,BDZ-00072,445,80.54469268,40.21,32.38702093,92.4906471,60.5765362,26.41488694,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00143,BDZ-00208,BDZ-00132,511,92.4906471,32.51,30.06870937,0,,23.25980193,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00144,BDZ-00208,BDZ-00190,1060,191.859268,15.89,30.48643768,0,,23.57560154,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00001,110,XL-00268,BDZ-00190,BDZ-00033,376,68.05574033,61.34,41.74539112,0,,22.23690554,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00060,BDZ-00192,BDZ-00183,660,119.4595442,12.11,14.4665508,0,,23.09,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00111,BDZ-00204,BDZ-00019,511,92.4906471,34.11,31.54855973,0,,41.77782819,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00112,BDZ-00204,BDZ-00025,376,68.05574033,102.26,69.59380006,0,,48.7691416,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00113,BDZ-00204,BDZ-00101,376,68.05574033,26.27,17.87824298,0,,37.32990749,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00114,BDZ-00204,BDZ-00158,660,119.4595442,15.66,18.70736462,0,,47.2408395,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00115,BDZ-00204,BDZ-00239,660,119.4595442,19.24,22.9840163,68.05574033,86.47234043,43.88154444,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00116,BDZ-00204,BDZ-00239,376,68.05574033,52.7,35.86537515,119.4595442,49.2630303,40.03869565,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00155,BDZ-00210,BDZ-00025,376,68.05574033,94.95,64.61892544,0,,34.96779874,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00157,BDZ-00210,BDZ-00007,376,68.05574033,78.13,53.17194992,0,,28.76027478,True,critical_connectivity_cut,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00159,BDZ-00210,BDZ-00017,1060,191.859268,17.71,33.97827635,0,,36.53287471,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
QX-00003,110,XL-00160,BDZ-00210,BDZ-00153,660,119.4595442,12.24,14.62184821,119.4595442,21.9,30.9142616,False,no_obvious_capacity_pressure,capacity_network_contingency_screen_no_impedance,not_propagated_without_approved_network_node_and_synchronous_flow_mapping,network_lines_110kv.csv+transformer_master.csv+real_plan_actions.csv+real_plan_dispatch_playback.csv.gz,电网建模数据_Agent整合版_V1.2,"internal current-capacity, topology-cut and transformer remaining-capacity contingency screen",real_2025_internal_capacity_network_screen,internal_topology_capacity_screen,78b6a476a4210567b65bb0c79647bfd8aee8d99aed60795a84c4cd864db56825
