year,source_sheet,series_column_1_based,source_header_station_id,transformer_uid,station_id,unit_id,voltage_kv,candidate_approval_status,confidence,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2022,Sheet1,45,BDZ-00164,QX-00005|110|BDZ-00164|#1,BDZ-00164,#1,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,46,BDZ-00164,QX-00005|110|BDZ-00164|#2,BDZ-00164,#2,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,47,BDZ-00147,QX-00005|110|BDZ-00147|#1,BDZ-00147,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,48,BDZ-00147,QX-00005|110|BDZ-00147|#2,BDZ-00147,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,49,BDZ-00162,QX-00005|110|BDZ-00162|#1,BDZ-00162,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,50,BDZ-00162,QX-00005|110|BDZ-00162|#2,BDZ-00162,#2,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,51,BDZ-00146,QX-00005|110|BDZ-00146|#1,BDZ-00146,#1,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,52,BDZ-00146,QX-00005|110|BDZ-00146|#2,BDZ-00146,#2,110,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,53,BDZ-00095,QX-00005|110|BDZ-00095|#1,BDZ-00095,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,54,BDZ-00095,QX-00005|110|BDZ-00095|#2,BDZ-00095,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,55,BDZ-00022,QX-00005|110|BDZ-00022|#1,BDZ-00022,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,56,BDZ-00022,QX-00005|110|BDZ-00022|#2,BDZ-00022,#2,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,57,BDZ-00056,QX-00005|110|BDZ-00056|#1,BDZ-00056,#1,110,rejected,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,year_end_only_excluded_from_2025_operating_gate,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,58,BDZ-00056,QX-00005|110|BDZ-00056|#2,BDZ-00056,#2,110,rejected,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,year_end_only_excluded_from_2025_operating_gate,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,1,BDZ-00141,QX-00005|110|BDZ-00141|#1,BDZ-00141,#1,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,2,BDZ-00096,QX-00005|110|BDZ-00096|#1,BDZ-00096,#1,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,3,BDZ-00096,QX-00005|110|BDZ-00096|#2,BDZ-00096,#2,110,approved,medium,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,4,BDZ-00028,QX-00005|110|BDZ-00028|#1,BDZ-00028,#1,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,5,BDZ-00028,QX-00005|110|BDZ-00028|#2,BDZ-00028,#2,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,6,BDZ-00124,QX-00005|110|BDZ-00124|#1,BDZ-00124,#1,110,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,7,BDZ-00124,QX-00005|110|BDZ-00124|#2,BDZ-00124,#2,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,8,BDZ-00026,QX-00005|110|BDZ-00026|#1,BDZ-00026,#1,110,approved,high,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,9,BDZ-00037,QX-00005|110|BDZ-00037|#1,BDZ-00037,#1,110,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,10,BDZ-00255,QX-00005|35|BDZ-00255|#2,BDZ-00255,#2,35,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,11,BDZ-00158,QX-00005|35|BDZ-00290|#1,BDZ-00290,#1,35,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,12,BDZ-00158,QX-00005|35|BDZ-00290|#2,BDZ-00290,#2,35,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,13,BDZ-00248,QX-00005|35|BDZ-00248|#1,BDZ-00248,#1,35,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2023,Sheet2,14,BDZ-00314,QX-00005|35|BDZ-00314|#1,BDZ-00314,#1,35,approved,low,SRC07:Sheet2+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
