region_id,voltage_kv,station_id,capacity_mva,transformer_count,asset_scope_id,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00003,35,BDZ-00268,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00282,16,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00286,24,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00294,15,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00302,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00305,45,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,35,BDZ-00311,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00007,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00010,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00017,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00019,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00025,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00060,70,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00101,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00153,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00158,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003,110,BDZ-00183,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00250,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00262,28,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00263,16,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00265,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00285,26,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00287,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00289,16,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00309,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,35,BDZ-00312,18,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00001,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00002,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00008,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00029,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00041,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00047,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00061,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00064,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00075,130,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00082,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00083,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00093,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00098,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00130,70,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00140,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00149,90,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00152,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00169,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00181,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00182,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00246,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00247,18,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00248,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00255,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00280,45,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00290,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00314,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,35,BDZ-00325,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00005,100,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00016,150,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00021,100,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00022,81.5,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00026,113,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00027,100,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00028,163,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00031,113,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00037,100,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00048,150,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00095,100,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00096,160,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00005,110,BDZ-00124,113,2,operating_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,year_end equipment scope excluding BDZ-00056 commissioned at end-2025,real_2021_2025,operating_scope_reconciled_to_src08,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
